geoRegion,date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
GBAE14,2020-11-12,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-13,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-14,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-15,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-16,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-17,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-18,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-19,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-20,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-21,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-22,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-23,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-24,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-25,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-26,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-27,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-28,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-29,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-11-30,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-01,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-02,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-03,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-04,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-05,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-06,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-07,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-08,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-09,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-10,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-11,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-12,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-13,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-14,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-15,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-16,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-17,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-18,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-19,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-20,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-21,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-22,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-23,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-24,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-25,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-26,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-27,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-28,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-29,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-30,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2020-12-31,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-01,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-02,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-03,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-04,200920,960-1919,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-05,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-06,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-07,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-08,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-09,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-10,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-11,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-12,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-13,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-14,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-15,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-16,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-17,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-18,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-19,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-20,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-21,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-22,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-23,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-24,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-25,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-26,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-27,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-28,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-29,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-30,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-01-31,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-01,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-02,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-03,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-04,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-05,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-06,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-07,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-08,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-09,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-10,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-11,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-12,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-13,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-14,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-15,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-16,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-17,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-18,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-19,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-20,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-21,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-22,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-23,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-24,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-25,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-26,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-27,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-02-28,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-01,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-02,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-03,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-04,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-05,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-06,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-07,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-08,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-09,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-10,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-11,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-12,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-13,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-14,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-15,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-16,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-17,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-18,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-19,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-20,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-21,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-22,200920,480-959,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-23,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-24,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-25,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-26,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-27,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-28,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-29,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-30,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-03-31,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-01,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-02,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-03,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-04,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-05,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-06,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-07,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-08,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-09,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-10,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-11,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-12,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-13,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-14,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-15,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-16,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-17,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-18,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-19,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-20,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-21,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-22,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-23,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-24,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-25,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-26,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-27,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-28,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-29,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-04-30,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-01,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-02,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-03,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-04,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-05,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-06,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-07,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-08,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-09,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-10,200920,240-479,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-11,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-12,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-13,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-14,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-15,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-16,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-17,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-18,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-19,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-20,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-21,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-22,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-23,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-24,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-25,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-26,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-27,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-28,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-29,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-30,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-05-31,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-01,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-02,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-03,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-04,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-05,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-06,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-07,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-08,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-09,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-10,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-11,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-12,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-13,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-14,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-15,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-16,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-17,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-18,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-19,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-20,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-21,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-22,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-23,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-24,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-25,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-26,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-27,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-28,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-29,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-06-30,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-01,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-02,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-03,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-04,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-05,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-06,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-07,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-08,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-09,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-10,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-11,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-12,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-13,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-14,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-15,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-16,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-17,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-18,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-19,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-20,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-21,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-22,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-23,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-24,200920,0-59,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-25,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-26,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-27,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-28,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-29,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-30,200920,60-119,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
GBAE14,2021-07-31,200920,120-239,COVID19Cases,GBAE,2021-11-03_07-53-32,2021-01-01
