geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
AG,2021-10-14,987799,694072,142.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-15,987799,694072,142.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-16,987799,694072,142.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-17,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-18,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-19,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-20,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-21,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-22,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-23,1042869,694072,150.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-24,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-25,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-26,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-27,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-28,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-29,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-30,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AG,2021-10-31,1050378,694072,151.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-22,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-23,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-24,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-25,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-26,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-27,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-28,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-29,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-30,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2020-12-31,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-01,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-02,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-03,195,16293,1.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-04,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-05,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-06,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-07,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-08,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-09,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-10,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-11,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-12,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-13,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-14,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-15,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-16,443,16293,2.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-17,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-18,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-19,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-20,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-21,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-22,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-23,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-24,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-25,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-26,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-27,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-28,949,16293,5.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-29,1014,16293,6.22,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-30,1014,16293,6.22,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-01-31,1014,16293,6.22,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-01,1014,16293,6.22,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-02,1014,16293,6.22,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-03,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-04,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-05,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-06,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-07,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-08,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-09,1511,16293,9.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-10,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-11,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-12,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-13,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-14,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-15,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-16,1541,16293,9.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-17,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-18,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-19,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-20,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-21,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-22,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-23,1691,16293,10.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-24,1867,16293,11.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-25,1867,16293,11.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-26,1867,16293,11.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-27,1867,16293,11.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-02-28,2228,16293,13.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-01,2228,16293,13.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-02,2228,16293,13.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-03,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-04,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-05,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-06,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-07,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-08,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-09,2504,16293,15.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-10,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-11,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-12,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-13,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-14,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-15,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-16,2607,16293,16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-17,2659,16293,16.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-18,2659,16293,16.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-19,2659,16293,16.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-20,2659,16293,16.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-21,3339,16293,20.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-22,3339,16293,20.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-23,3339,16293,20.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-24,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-25,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-26,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-27,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-28,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-29,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-30,3485,16293,21.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-03-31,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-01,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-02,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-03,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-04,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-05,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-06,4278,16293,26.26,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-07,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-08,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-09,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-10,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-11,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-12,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-13,4581,16293,28.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-14,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-15,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-16,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-17,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-18,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-19,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-20,4885,16293,29.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-21,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-22,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-23,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-24,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-25,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-26,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-27,5865,16293,36,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-28,6157,16293,37.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-29,6157,16293,37.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-04-30,6157,16293,37.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-01,6157,16293,37.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-02,7075,16293,43.42,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-03,7075,16293,43.42,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-04,7075,16293,43.42,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-05,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-06,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-07,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-08,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-09,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-10,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-11,7293,16293,44.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-12,7512,16293,46.11,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-13,7512,16293,46.11,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-14,7512,16293,46.11,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-15,7512,16293,46.11,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-16,8900,16293,54.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-17,8900,16293,54.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-18,8900,16293,54.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-19,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-20,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-21,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-22,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-23,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-24,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-25,9119,16293,55.97,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-26,9339,16293,57.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-27,9339,16293,57.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-28,9339,16293,57.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-29,9339,16293,57.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-30,11210,16293,68.8,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-05-31,11210,16293,68.8,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-01,11210,16293,68.8,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-02,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-03,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-04,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-05,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-06,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-07,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-08,11383,16293,69.86,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-09,11559,16293,70.94,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-10,11559,16293,70.94,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-11,11559,16293,70.94,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-12,11559,16293,70.94,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-13,12480,16293,76.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-14,12480,16293,76.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-15,12480,16293,76.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-16,12656,16293,77.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-17,12656,16293,77.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-18,12656,16293,77.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-19,12656,16293,77.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-20,13602,16293,83.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-21,13602,16293,83.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-22,13602,16293,83.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-23,13777,16293,84.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-24,13777,16293,84.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-25,13777,16293,84.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-26,13777,16293,84.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-27,15065,16293,92.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-28,15065,16293,92.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-29,15065,16293,92.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-06-30,16482,16293,101.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-01,16482,16293,101.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-02,16482,16293,101.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-03,16482,16293,101.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-04,16675,16293,102.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-05,16675,16293,102.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-06,16675,16293,102.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-07,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-08,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-09,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-10,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-11,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-12,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-13,17014,16293,104.43,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-14,17084,16293,104.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-15,17084,16293,104.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-16,17084,16293,104.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-17,17084,16293,104.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-18,17544,16293,107.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-19,17544,16293,107.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-20,17544,16293,107.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-21,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-22,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-23,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-24,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-25,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-26,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-27,17705,16293,108.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-28,18398,16293,112.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-29,18398,16293,112.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-30,18398,16293,112.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-07-31,18398,16293,112.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-01,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-02,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-03,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-04,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-05,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-06,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-07,18817,16293,115.49,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-08,19034,16293,116.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-09,19034,16293,116.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-10,19034,16293,116.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-11,19188,16293,117.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-12,19188,16293,117.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-13,19188,16293,117.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-14,19188,16293,117.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-15,19639,16293,120.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-16,19639,16293,120.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-17,19639,16293,120.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-18,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-19,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-20,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-21,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-22,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-23,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-24,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-25,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-26,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-27,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-28,19808,16293,121.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
AI,2021-08-29,20438,16293,125.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
