geoRegion,date,pop,sumTotal,per100PersonsTotal,type,version
AI,2021-02-04,16293,1375,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-05,16293,1375,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-06,16293,1375,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-07,16293,1375,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-08,16293,1375,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-09,16293,1375,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-10,16293,1475,9.05,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-11,16293,1475,9.05,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-12,16293,1475,9.05,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-13,16293,1475,9.05,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-14,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-15,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-16,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-17,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-18,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-19,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-20,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-21,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-22,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-23,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-24,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-25,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-26,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-27,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-02-28,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-01,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-02,16293,1875,11.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-03,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-04,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-05,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-06,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-07,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-08,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-09,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-10,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-11,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-12,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-13,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-14,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-15,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-16,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-17,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-18,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-19,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-20,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-21,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-22,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-23,16293,2275,13.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-24,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-25,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-26,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-27,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-28,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-29,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-30,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-03-31,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-01,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-02,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-03,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-04,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-05,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-06,16293,3850,23.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-07,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-08,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-09,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-10,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-11,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-12,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-13,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-14,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-15,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-16,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-17,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-18,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-19,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-20,16293,4550,27.93,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-21,16293,5525,33.91,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-22,16293,5525,33.91,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-23,16293,5525,33.91,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-24,16293,5525,33.91,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-25,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-26,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-27,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-28,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-29,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-04-30,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-01,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-02,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-03,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-04,16293,6225,38.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-05,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-06,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-07,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-08,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-09,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-10,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-11,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-12,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-13,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-14,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-15,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-16,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-17,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-18,16293,7125,43.73,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-19,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-20,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-21,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-22,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-23,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-24,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-25,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-26,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-27,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-28,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-29,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-30,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-05-31,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-01,16293,9500,58.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-02,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-03,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-04,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-05,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-06,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-07,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-08,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-09,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-10,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-11,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-12,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-13,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-14,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-15,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-16,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-17,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-18,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-19,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-20,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-21,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-22,16293,11300,69.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-23,16293,12400,76.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-24,16293,12400,76.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-25,16293,12400,76.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-26,16293,12400,76.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-27,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-28,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-29,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-06-30,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-01,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-02,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-03,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-04,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-05,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-06,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-07,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-08,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-09,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-10,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-11,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-12,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-13,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-14,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-15,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-16,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-17,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-18,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-19,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-20,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-21,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-22,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-23,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-24,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-25,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-26,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-27,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-28,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-29,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-30,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-07-31,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-01,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-02,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-03,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-04,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-05,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-06,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-07,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-08,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-09,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-10,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-11,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-12,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-13,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-14,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-15,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-16,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-17,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-18,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-19,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-20,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-21,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-22,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-23,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-24,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-25,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-26,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-27,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-28,16293,13375,82.09,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-29,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-30,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-08-31,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-01,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-02,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-03,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-04,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-05,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-06,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-07,16293,14350,88.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-08,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-09,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-10,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-11,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-12,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-13,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-14,16293,14950,91.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-15,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-16,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-17,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-18,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-19,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-20,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-21,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-22,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-23,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-24,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-25,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-26,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-27,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-28,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-29,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-09-30,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-01,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-02,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-03,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-04,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-05,16293,15950,97.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-06,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-07,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-08,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-09,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-10,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-11,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-12,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-13,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-14,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-15,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-16,16293,16150,99.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-17,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-18,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-19,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-20,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-21,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-22,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-23,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-24,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-25,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-26,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-27,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-28,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AI,2021-10-29,16293,17125,105.11,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-24,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-25,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-26,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-27,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-28,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-29,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-30,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-01-31,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-01,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-02,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-03,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-04,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-05,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-06,55309,4325,7.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
AR,2021-02-07,55309,5925,10.71,COVID19VaccDosesDelivered,2021-10-29_16-00-00
