date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202121,AI,female,321,sex,7932,2589,4.05,32.64,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.467,46.7
202122,AI,female,348,sex,7932,2937,4.39,37.03,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.453,45.300000000000004
202123,AI,female,153,sex,7932,3090,1.93,38.96,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.446,44.6
202124,AI,female,70,sex,7932,3160,0.88,39.84,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.519,51.9
202125,AI,female,43,sex,7932,3203,0.54,40.38,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.352,35.199999999999996
202126,AI,female,40,sex,7932,3243,0.5,40.89,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.408,40.8
202127,AI,female,31,sex,7932,3274,0.39,41.28,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.373,37.3
202128,AI,female,43,sex,7932,3317,0.54,41.82,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.478,47.8
202129,AI,female,19,sex,7932,3336,0.24,42.06,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.543,54.300000000000004
202130,AI,female,47,sex,7932,3383,0.59,42.65,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.505,50.5
202131,AI,female,48,sex,7932,3431,0.61,43.26,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.485,48.5
202132,AI,female,44,sex,7932,3475,0.55,43.81,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.506,50.6
202133,AI,female,69,sex,7932,3544,0.87,44.68,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.515,51.5
202134,AI,female,121,sex,7932,3665,1.53,46.21,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.5,50
202135,AI,female,115,sex,7932,3780,1.45,47.66,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.52,52
202136,AI,female,101,sex,7932,3881,1.27,48.93,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.453,45.300000000000004
202137,AI,female,168,sex,7932,4049,2.12,51.05,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.457,45.7
202138,AI,female,69,sex,7932,4118,0.87,51.92,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.504,50.4
202139,AI,female,56,sex,7932,4174,0.71,52.62,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.56,56.00000000000001
202140,AI,female,44,sex,7932,4218,0.55,53.18,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.454,45.4
202141,AI,female,30,sex,7932,4248,0.38,53.56,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.469,46.9
202142,AI,female,22,sex,7932,4270,0.28,53.83,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.512,51.2
202143,AI,female,31,sex,7932,4301,0.39,54.22,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.674,67.4
202052,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202053,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,NA,NA
202101,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202102,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202103,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202104,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202105,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202106,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202107,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202108,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202109,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202110,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202111,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202112,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202113,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202114,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202115,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202116,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202117,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202118,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202119,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202120,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202121,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202122,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202123,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202124,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202125,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202126,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202127,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202128,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202129,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202130,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202131,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202132,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202133,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202134,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202135,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202136,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202137,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202138,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202139,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202140,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202141,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202142,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202143,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202052,all,male,400,sex,NA,400,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.354,35.4
202053,all,male,2185,sex,NA,2585,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.416,41.6
202101,all,male,13066,sex,NA,15651,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.384,38.4
202102,all,male,23556,sex,NA,39207,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.428,42.8
202103,all,male,42447,sex,NA,81654,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.437,43.7
202104,all,male,45034,sex,NA,126688,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.448,44.800000000000004
202105,all,male,30685,sex,NA,157373,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.448,44.800000000000004
202106,all,male,32083,sex,NA,189456,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.413,41.3
202107,all,male,24858,sex,NA,214314,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.424,42.4
202108,all,male,20681,sex,NA,234995,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.426,42.6
202109,all,male,33549,sex,NA,268544,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.446,44.6
202110,all,male,39383,sex,NA,307927,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.437,43.7
202111,all,male,35381,sex,NA,343308,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.455,45.5
202112,all,male,52159,sex,NA,395467,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.459,45.9
202113,all,male,49550,sex,NA,445017,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.454,45.4
202114,all,male,57785,sex,NA,502802,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.465,46.5
202115,all,male,99056,sex,NA,601858,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.465,46.5
202116,all,male,122975,sex,NA,724833,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.47,47
202117,all,male,136051,sex,NA,860884,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.474,47.4
202118,all,male,154300,sex,NA,1015184,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.475,47.5
202119,all,male,143826,sex,NA,1159010,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.5,50
202120,all,male,160313,sex,NA,1319323,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.503,50.3
202121,all,male,152938,sex,NA,1472261,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.519,51.9
202122,all,male,177027,sex,NA,1649288,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.521,52.1
202123,all,male,186573,sex,NA,1835861,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.523,52.300000000000004
202124,all,male,163595,sex,NA,1999456,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.527,52.7
202125,all,male,122650,sex,NA,2122106,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202126,all,male,66233,sex,NA,2188339,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.516,51.6
202127,all,male,44780,sex,NA,2233119,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.514,51.4
202128,all,male,38235,sex,NA,2271354,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.509,50.9
202129,all,male,36146,sex,NA,2307500,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.508,50.8
202130,all,male,34149,sex,NA,2341649,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.51,51
202131,all,male,28020,sex,NA,2369669,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202132,all,male,32194,sex,NA,2401863,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.506,50.6
202133,all,male,36884,sex,NA,2438747,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.501,50.1
202134,all,male,46297,sex,NA,2485044,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.496,49.6
202135,all,male,51373,sex,NA,2536417,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.498,49.8
202136,all,male,68636,sex,NA,2605053,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.514,51.4
202137,all,male,78567,sex,NA,2683620,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.521,52.1
202138,all,male,58006,sex,NA,2741626,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.52,52
202139,all,male,36481,sex,NA,2778107,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.511,51.1
202140,all,male,26914,sex,NA,2805021,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202141,all,male,24667,sex,NA,2829688,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.521,52.1
202142,all,male,19423,sex,NA,2849111,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.517,51.7
202143,all,male,14641,sex,NA,2863752,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.512,51.2
202052,all,female,730,sex,NA,730,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.646,64.60000000000001
202053,all,female,3062,sex,NA,3792,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.583,58.3
202101,all,female,20982,sex,NA,24774,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.616,61.6
202102,all,female,31536,sex,NA,56310,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.572,57.199999999999996
202103,all,female,54575,sex,NA,110885,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.562,56.2
202104,all,female,55483,sex,NA,166368,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.552,55.2
202105,all,female,37778,sex,NA,204146,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.552,55.2
202106,all,female,45544,sex,NA,249690,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.587,58.699999999999996
202107,all,female,33814,sex,NA,283504,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.576,57.599999999999994
202108,all,female,27904,sex,NA,311408,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.574,57.4
202109,all,female,41631,sex,NA,353039,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.554,55.400000000000006
202110,all,female,50628,sex,NA,403667,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.562,56.2
202111,all,female,42296,sex,NA,445963,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.544,54.400000000000006
202112,all,female,61502,sex,NA,507465,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.541,54.1
202113,all,female,59690,sex,NA,567155,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.546,54.6
202114,all,female,66508,sex,NA,633663,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.535,53.5
202115,all,female,113830,sex,NA,747493,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.535,53.5
202116,all,female,138409,sex,NA,885902,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.529,52.900000000000006
202117,all,female,150968,sex,NA,1036870,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.526,52.6
202118,all,female,170667,sex,NA,1207537,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.525,52.5
202119,all,female,143719,sex,NA,1351256,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.5,50
202120,all,female,158588,sex,NA,1509844,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.497,49.7
202121,all,female,141404,sex,NA,1651248,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.48,48
202122,all,female,162493,sex,NA,1813741,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.478,47.8
202123,all,female,170144,sex,NA,1983885,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.477,47.699999999999996
202124,all,female,146858,sex,NA,2130743,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.473,47.3
202125,all,female,109521,sex,NA,2240264,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.471,47.099999999999994
202126,all,female,62079,sex,NA,2302343,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.484,48.4
202127,all,female,42275,sex,NA,2344618,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.485,48.5
202128,all,female,36855,sex,NA,2381473,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.491,49.1
202129,all,female,34978,sex,NA,2416451,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.492,49.2
202130,all,female,32773,sex,NA,2449224,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.489,48.9
202131,all,female,26595,sex,NA,2475819,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202132,all,female,31370,sex,NA,2507189,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.493,49.3
202133,all,female,36640,sex,NA,2543829,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.498,49.8
202134,all,female,46996,sex,NA,2590825,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.504,50.4
202135,all,female,51657,sex,NA,2642482,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.501,50.1
202136,all,female,64923,sex,NA,2707405,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.486,48.6
202137,all,female,72038,sex,NA,2779443,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.478,47.8
202138,all,female,53429,sex,NA,2832872,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.479,47.9
202139,all,female,34939,sex,NA,2867811,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.489,48.9
202140,all,female,25570,sex,NA,2893381,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202141,all,female,22615,sex,NA,2915996,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.478,47.8
202142,all,female,18135,sex,NA,2934131,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.483,48.3
202143,all,female,13965,sex,NA,2948096,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.488,48.8
202052,all,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202053,all,unknown,2,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202101,all,unknown,2,sex,NA,4,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202102,all,unknown,4,sex,NA,8,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202103,all,unknown,11,sex,NA,19,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202104,all,unknown,13,sex,NA,32,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202105,all,unknown,8,sex,NA,40,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202106,all,unknown,17,sex,NA,57,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202107,all,unknown,11,sex,NA,68,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202108,all,unknown,3,sex,NA,71,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202109,all,unknown,6,sex,NA,77,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202110,all,unknown,9,sex,NA,86,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202111,all,unknown,50,sex,NA,136,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202112,all,unknown,15,sex,NA,151,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202113,all,unknown,16,sex,NA,167,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202114,all,unknown,29,sex,NA,196,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202115,all,unknown,44,sex,NA,240,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202116,all,unknown,60,sex,NA,300,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202117,all,unknown,65,sex,NA,365,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202118,all,unknown,98,sex,NA,463,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202119,all,unknown,72,sex,NA,535,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202120,all,unknown,72,sex,NA,607,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202121,all,unknown,95,sex,NA,702,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202122,all,unknown,110,sex,NA,812,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202123,all,unknown,144,sex,NA,956,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202124,all,unknown,178,sex,NA,1134,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202125,all,unknown,164,sex,NA,1298,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202126,all,unknown,79,sex,NA,1377,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202127,all,unknown,50,sex,NA,1427,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202128,all,unknown,36,sex,NA,1463,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202129,all,unknown,33,sex,NA,1496,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202130,all,unknown,36,sex,NA,1532,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202131,all,unknown,16,sex,NA,1548,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202132,all,unknown,25,sex,NA,1573,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202133,all,unknown,34,sex,NA,1607,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202134,all,unknown,38,sex,NA,1645,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202135,all,unknown,36,sex,NA,1681,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202136,all,unknown,57,sex,NA,1738,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202137,all,unknown,89,sex,NA,1827,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202138,all,unknown,52,sex,NA,1879,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202139,all,unknown,35,sex,NA,1914,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202140,all,unknown,31,sex,NA,1945,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202141,all,unknown,40,sex,NA,1985,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202142,all,unknown,19,sex,NA,2004,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202143,all,unknown,13,sex,NA,2017,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202052,AR,male,3,sex,27883,3,0.01,0.01,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.75,75
